#,Region,Region,المنطقة,المنطقة,City,المدينة,Remote/Main,SID,Old Name,New Name,External Code,Anydesk ID,English Display Name - New,Arabic Display Name - New,latitude,longitude,Google Maps Link,Glass Room,Location Owner,SIM SN,Retail / LM,Short Address,Buliding NO.,Street Name,Street Name Arabic,District Eng,District Arabic,Zip code,Additional No.,Address,Main Modules,Adder Modules,Working Hours,Order #,Installed
219,Northern,,الشمالية,,Tabuk,تبوك,Remote,PSTB1225,,226097,43701,,Sultanah Parcel Station - Tabuk - Sasco Palm,محطة طرود سلطانة - تبوك - نخلة ساسكو,28.390611,36.590306,"https://www.google.com/maps/?q=28.390611, 36.590306",NO,Sasco Palm,,LM,KAAA6382,6382,Dufafah Al Rae,دفافة الراعي,Sultanah Dist.,حي سلطانة,47311,3166,"6382 Dufafah Al Rae, Sultanah Dist., Tabuk, 47311 - 3166",1,1,,Order #2,Completed
220,Northern,,الشمالية,,Tabuk,تبوك,Remote,PSTB1226,,226098,44241,,Al Rayan Parcel Station - Tabuk - Sasco Palm,محطة طرود حي الريان - تبوك - نخلة ساسكو,28.456222,36.552667,"https://www.google.com/maps/?q=28.456222, 36.552667",NO,Sasco Palm,,LM,KADA4412,4412,,,Al Rayan Dist.,حي الريان,47325,6485,Address Incomplete,1,1,,Order #2,Completed
221,Western,,الغربية,,Madinah,المدينة المنورة,Remote,PSMD1227,,226099,43401,,Abu Burayqa Parcel Station - Madinah - Sasco Palm,محطة طرود ابو بريقاء - المدينة المنورة - نخلة ساسكو,24.412139,39.548833,"https://www.google.com/maps/?q=24.412139, 39.548833",NO,Sasco Palm,,LM,DMWB6307,6307,Al Hijrah Rd,طريق الهجرة,Abu Burayqa Dist.,حي ابو بريقاء,42393,3112,"6307 Al Hijrah Rd, Abu Burayqa Dist., Madinah, 42393 - 3112",1,1,,Order #2,Completed
222,Western,,الغربية,,Madinah,المدينة المنورة,Remote,PSMD1228,,226100,43301,,Dhu Al Hulayfah Parcel Station - Madinah - Sasco Palm,محطة طرود ذو الحليفة - المدينة المنورة - نخلة ساسكو,24.414306,39.548611,"https://www.google.com/maps/?q=24.414306, 39.548611",NO,Sasco Palm,,LM,DMWE3034,3034,Makkah Jeddah Express Rd - Al Hijrah Rd,طريق مكة - جدة السريع - طريق الهجرة,Dhu Al Hulayfah Dist.,حي ذو الحليفة,42393,6532,"3034 Makkah Jeddah Express Rd - Al Hijrah Rd, Dhu Al Hulayfah Dist., Madinah, 42393 - 6532",1,1,,Order #2,Completed
223,Western,,الغربية,,Madinah,المدينة المنورة,Remote,PSMD1229,,226101,44331,,Urwah Parcel Station - Madinah - Sasco Palm,محطة طرود عروة - المدينة المنورة - نخلة ساسكو,24.451889,39.586806,"https://www.google.com/maps/?q=24.451889, 39.586806",NO,Sasco Palm,,LM,DMWF4007,4007,Omar Bin  Al Khattab Rd,طريق عمر بن الخطاب,Urwah Dist.,حي عروة,42391,9505,"4007 Omar Bin  Al Khattab Rd, Urwah Dist., Madinah, 42391 - 9505",1,1,,Order #2,Completed
224,Western,,الغربية,,Madinah,المدينة المنورة,Remote,PSMD1230,,226102,44321,,Al Iskan Parcel Station - Madinah - Sasco Palm,محطة طرود الاسكان - المدينة المنورة - نخلة ساسكو,24.470167,39.643722,"https://www.google.com/maps/?q=24.470167, 39.643722",NO,Sasco Palm,,LM,DMAA2923,2923,King Abdulaziz Branch Rd,طريق الملك عبدالعزيز الفرعي,Al Iskan Dist.,حي الاسكان,42317,8825,"2923 King Abdulaziz Branch Rd, Al Iskan Dist., Madinah, 42317 - 8825",1,1,,Order #2,Completed
225,Western,,الغربية,,Madinah,المدينة المنورة,Remote,PSMD1231,,226103,44311,,Wadi Mudhainib Parcel Station - Madinah - Sasco Palm,محطة طرود وادي مذينب - المدينة المنورة - نخلة ساسكو,24.4397015887797,39.6703745842305,"https://www.google.com/maps/?q=24.439701, 39.670374",NO,Sasco Palm,,LM,DMPE6853,6853,Hassan Bin  Shaddad,حسان بن شداد,Wadi Mudhainib Dist.,حي وادي مذينب,42364,2521,"6853 Hassan Bin  Shaddad, Wadi Mudhainib Dist., Madinah, 42364 - 2521",1,1,,Order #2,Completed
226,Western,,الغربية,,Yanbu,ينبع,Remote,PSYN1232,,226104,44361,,Al Muruj Parcel Station - Yanbu - Sasco Palm,محطة طرود المروج - ينبع - نخلة ساسكو,24.1043754981736,38.0206943962758,"https://www.google.com/maps/?q=24.104375, 38.020694",NO,Sasco Palm,,LM,YFAB4918,4918,Al Ameer Miqren Bin Abdulaziz,الامير مقرن بن عبدالعزيز,Al Muruj Dist.,حي المروج,46511,7190,"4918 Al Ameer Miqren Bin Abdulaziz, Al Muruj Dist., Yanbu, 46511 - 7190",1,1,,Order #2,Completed
227,Western,,الغربية,,Jeddah,جدة,Main,PSJD1233,,226105,****,,Ash Sheraa Parcel Station - Jeddah - Sasco Palm,محطة طرود الشراع - جدة - نخلة ساسكو,21.7608500199363,39.0819077755671,"https://www.google.com/maps/?q=21.76085, 39.081907",NO,Sasco Palm,,LM,JHYA4400,4400,Prince Naif Rd,طريق الأمير نايف,Ash Sheraa Dist.,حي الشراع,23814,8916,"4400 Prince Naif Rd, Ash Sheraa Dist., Jeddah, 23814 - 8916",1,1,,Order #2,Completed
228,Eastern,,الشرقية,,Dammam,الدمام,Main,PSDM1234,,226106,****,,Al Andalus Parcel Station - Tarut - Sasco Palm,محطة طرود حي الاندلس - تاروت - نخلة ساسكو,26.557285,50.071961,"https://www.google.com/maps/?q=26.557285, 50.071961",NO,Sasco Palm,,LM,EGAD3301,3301,,,Al Andalus Dist.,حي الاندلس,32612,7975,Address Incomplete,1,1,,Order #2,Completed
229,Southern,,الجنوبية,,Sabya,صبيا,Remote,PSSB1235,,226107,****,,Al Majd Parcel Station - Sabya - Sasco Palm,محطة طرود حي المجد - صبيا - نخلة ساسكو,17.1519490196149,42.650860242344,"https://www.google.com/maps/?q=17.151949, 42.65086",NO,Sasco Palm,,LM,GBPB2605,2605,King Faisal Ibn Abdulaziz St,شارع الملك فيصل بن عبدالعزيز,Al Majd Dist.,حي المجد,85534,6301,"2605 King Faisal Ibn Abdulaziz St, Al Majd Dist., Sabya, 85534 - 6301",1,1,,Order #2,Completed
230,Western,,الغربية,,Makkah,مكة المكرمة,Remote,PSMK1236,,226108,****,,Al Muhamadiyah Parcel Station - Makkah - Sasco Palm,محطة طرود حي المحمدية - مكة المكرمة - نخلة ساسكو,21.365667,39.797167,"https://www.google.com/maps/?q=21.365667, 39.797167",NO,Sasco Palm,,LM,MDWA7980,7980,Muhammad Ibn Khalid,محمد بن خالد,Al Muhamadiyah Dist.,حي المحمدية,24353,5317,"7980 Muhammad Ibn Khalid, Al Muhamadiyah Dist., Makkah, 24353 - 5317",1,1,,Order #2,Completed
231,Western,,الغربية,,Jeddah,جدة,Main,PSJD1237,,226109,****,,Ar Riyadh Parcel Station - Jeddah - Sasco Palm,محطة طرود الرياض - جدة - نخلة ساسكو,21.833972,39.193056,"https://www.google.com/maps/?q=21.833972, 39.193056",NO,Sasco Palm,,LM,JHRB2724,2724,Asfan Rd,طريق عسفان,Ar Riyadh Dist.,حي الرياض,23839,6195,"2724 Asfan Rd, Ar Riyadh Dist., Jeddah, 23839 - 6195",1,1,,Order #2,Completed
232,Central,Qassim,الوسطى,منطقة القصيم,Unayzah,عنيزة,Remote,PSON1238,PSBR1238,226110,10771,,Ar Rawghani Parcel Station - Unayzah - Sasco Palm,محطة طرود الروغاني - عنيزة - نخلة ساسكو,26.12081,43.97545,https://maps.app.goo.gl/eqEmfFHSoGyw7ckX7,No,Sasco Palm,,LM,QCAC3806,3806,Othman Bin Affan,طريق عثمان بن عفان,Ar Rawghani Dist.,حي الروغاني,56217,6185,"3806 Othman Bin Affan, Ar Rawghani Dist., Unayzah, 56217 - 6185",1,2,24 Hours,Order #2,Completed
233,Central,,الوسطى,,Buraydah,بريدة,Remote,PSBR1239,,226111,10821,,As Safra Parcel Station - Buraidah - Sasco Palm,محطة طرود الصفراء - بريدة - نخلة ساسكو,26.3652681399016,43.9657437557647,"https://www.google.com/maps/?q=26.365268, 43.965743",NO,Sasco Palm,,LM,QBWC7806,7806,King Khalid Rd,خالد بن عبدالعزيز,As Safra Dist.,حي الصفراء,52383,3971,"7806 King Khalid Rd, As Safra Dist., Buraydah, 52383 - 3971",1,1,,Order #2,Completed
234,Central,,الوسطى,,Buraydah,بريدة,Remote,PSBR1240,,226112,10851,,Az Zarqa Parcel Station - Buraidah - Sasco Palm,محطة طرود حي الزرقاء - بريدة - نخلة ساسكو,26.3408593479423,43.9295758544658,"https://www.google.com/maps/?q=26.340859, 43.929575",NO,Sasco Palm,,LM,QBUF3886,3886,King Fahad Branch Rd,طريق الملك فهد الفرعي,Az Zarqa Dist.,حي الزرقاء,52372,6780,"3886 King Fahad Branch Rd, Az Zarqa Dist., Buraydah, 52372 - 6780",1,1,,Order #2,Completed
235,Central,,الوسطى,,Al Rass,الرس,Remote,PSRS1241,,226113,10861,,Bahjah Parcel Station - Ar Rass - Sasco Palm,محطة طرود حي بهجة - الرس - نخلة ساسكو,25.8503386468444,43.4905712378994,"https://www.google.com/maps/?q=25.850338, 43.490571",NO,Sasco Palm,,LM,QOUA3178,3178,King Salman Ibn Abdulaziz,الملك سلمان بن عبد العزيز,Bahjah Dist.,حي بهجة,58881,6362,"3178 King Salman Ibn Abdulaziz, Bahjah Dist., Al Rass, 58881 - 6362",1,1,,Order #2,Completed
236,Southern,,الجنوبية,,Khamis Mushait,خميس مشيط,Remote,PSKM1242,,226114,50891,,Al Mamurah Parcel Station - Khamis Mushayt - Sasco Palm,محطة طرود المعمورة - خميس مشيط - نخلة ساسكو,18.328583,42.73225,"https://www.google.com/maps/?q=18.328583, 42.73225",NO,Sasco Palm,,LM,AKMC7978,7978,,,Al Mamurah Dist.,حي المعمورة,62458,4747,Address Incomplete,1,1,,Order #2,Completed
237,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1243,,226115,11077,,Al Narjis Parcel Station 1 - Riyadh - Sasco Palm,محطة طرود حي النرجس 1 - الرياض - نخلة ساسكو,24.88839,46.657819,https://maps.app.goo.gl/9qb24tcwnBdSpjeS9,No,Sasco Palm,,LM,,,Prince Faisal bin Bandar Road,طريق الامير فيصل بن بندر,Al Narjis Dist.,حي النرجس,,,Address Incomplete,1,1,,Order #2,Completed
238,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1244,,226116,10881,,Al Awaly Parcel Station - Riyadh - Sasco Palm,محطة طرود العوالي - الرياض - نخلة ساسكو,24.57225,46.59398,https://maps.app.goo.gl/2aLftQhAwupVCh3e8,No,Sasco Palm,,LM,RKAA4029,4029,Al Madinah Al Munawarah Rd,طريق المدينة المنورة,Al Awaly Dist.,حي العوالي,14926,8290,"4029 Al Madinah Al Munawarah Rd, Al Awaly Dist., Riyadh, 14926 - 8290",1,1,0,Order #2,Completed
239,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1245,,226117,11099,,Al Sulay Parcel Station - Riyadh - Sasco Palm,محطة طرود حي السلي - الرياض - نخلة ساسكو,24.68886,46.852391,https://goo.gl/maps/P4iKQMUbRxaqpRXk7 ,No,Sasco Palm,,LM,RQYB4543,4543,Abu Ubaydah Amir Bin  Al Jarrah,طريق ابو عبيدة عامر بن الجراح,Al Sulay Dist.,حي السلي,14267,9035,"4543 Abu Ubaydah Amir Bin  Al Jarrah, Al Sulay Dist., Riyadh, 14267 - 9035",1,1,,Order #2,Completed
240,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1246,,226118,161,,Al Munisiyah Parcel Station - Riyadh - Panda,محطة طرود المونسية - الرياض - بنده,24.827912,46.782151,https://goo.gl/maps/bN7LE67eVDE2,No,Panda,,LM,RUMD3542,3542,Al Balqa,البلقاء,Al Munisiyah Dist.,حي المونسية,13253,7400,"3542 Al Balqa, Al Munisiyah Dist., Riyadh, 13253 - 7400",1,1,0,Order #2,Completed
241,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1247,,226119,-,,King Abdulaziz Medical City Parcel Station - Riyadh - Gate 2,محطة طرود مدينة الملك عبدالعزيز الطبية - الرياض - بوابة 2,24.748158,46.854615,https://maps.app.goo.gl/PAxndf1wndf7TBPy6,NO,King Abdulaziz Medical City,,LM,RSRA6874,6874,Jabir Bin u Hayan Rd,طريق جابر بن حيان,Al Rimayah Dist.,حي الرماية,14611,3672,"6874 Jabir Bin u Hayan Rd, Al Rimayah Dist., Riyadh, 14611 - 3672",1,6,,24 Parcel Stations,Completed
242,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1248,,226120,-,,King Abdullah Specialist Children's Hospital Parcel Station - Riyadh,محطة طرود مستشفى الملك عبدالله التخصصي للأطفال - الرياض,24.752482,46.861623,https://maps.app.goo.gl/CDrLrsvgaKuNTc2a7,NO,King Abdullah Specialist Hospital for Children,,LM,RSRA6874,6874,Jabir Bin u Hayan Rd,طريق جابر بن حيان,Al Rimayah Dist.,حي الرماية,14611,3672,"6874 Jabir Bin u Hayan Rd, Al Rimayah Dist., Riyadh, 14611 - 3672",1,6,,24 Parcel Stations,Completed
243,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1249,,226121,1002,,Al Aqiq Parcel Station - Riyadh - Trolley,محطة طرود حي العقيق - الرياض - ترولي,24.7840615,46.63477843,https://maps.app.goo.gl/nDQqR6cUEXdUrPkB7,No,Trolley,,LM,,,King Fahad Ibn Abdulaziz Rd,طريق الملك فهد بن عبدالعزيز,Al Aqiq Dist.,حي العقيق,,,Address Incomplete,1,1,,Order #2,Completed
244,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1250,,226122,1021,,As Sahafah Parcel Station - Riyadh - Trolley,محطة طرود حي الصحافة - الرياض - ترولي,24.791304,46.632549,https://maps.app.goo.gl/hwwew8YK3Ryvfg337,No,Trolley,,LM,,,Airport Rd,طريق المطار,As Sahafah Dist.,حي الصحافة,,,Address Incomplete,1,1,,Order #2,Completed
245,Central,,الوسطى,,Riyadh,الرياض,Main,PSRU1251,,226123,1015,,Irqah Parcel Station - Riyadh - Trolley,محطة طرود حي عرقة - الرياض - ترولي,24.68214055,46.56448616,https://maps.app.goo.gl/PQz3D1XsH9nmvU6Y6,No,Trolley,,LM,,,Prince Mishaal bin Abdulaziz Road,طريق الامير مشعل بن عبدالعزيز,Irqah Dist.,حي عرقة,,,Address Incomplete,1,1,,Order #2,Completed
246,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1252,,226124,1017,,Al Muhammadiyah Parcel Station - Riyadh - Trolley,محطة طرود المحمدية - الرياض - ترولي,24.7279065,46.652361,https://goo.gl/maps/NL72sQUg2MbNYANUA,No,Trolley,,LM,RGHA6833,6833,At Takhassusi,التخصصي,Al Muhammadiyah Dist.,حي المحمدية,12361,3896,"6833 At Takhassusi, Al Muhammadiyah Dist., Riyadh, 12361 - 3896",1,1,,Order #3,Completed 
247,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1253,,226125,1028,,Al Yarmuk Parcel Station - Riyadh - Trolley,محطة طرود اليرموك - الرياض - ترولي,24.819993,46.789387,https://maps.app.goo.gl/WvPEynzNnnAAvN2U9,No,Trolley,,LM,RFYC3303,3303,Al Dammam Rd,طريق الدمام,Al Yarmuk Dist.,حي اليرموك,13251,8332,"3303 Al Dammam Rd, Al Yarmuk Dist., Riyadh, 13251 - 8332",1,1,,Order #3,Completed 
248,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1254,,226126,1006,,Al Aqeeq Parcel Station 1 - Riyadh - Trolley,محطة طرود العقيق 1 - الرياض - ترولي,24.764107,46.624444,https://goo.gl/maps/ACDKfsWx6L1GEH1b9,No,Trolley,,LM,RRAB7201,7201,Prince Mohammed Ibn Saad Ibn Abdulaziz Rd,طريق الامير محمد بن سعد بن عبد العزيز,Al Aqeeq Dist.,حي العقيق,13511,2315,"7201 Prince Mohammed Ibn Saad Ibn Abdulaziz Rd, Al Aqeeq Dist., Riyadh, 13511 - 2315",1,1,,Order #3,Completed 
249,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1255,,226127,1008,,Al Narjis Parcel Station - Riyadh - Trolley,محطة طرود النرجس - الرياض - ترولي,24.835478,46.684094,https://maps.app.goo.gl/fAzs9PpoTetW5RQWA,No,Trolley,,LM,RANB4262,4262,Street No. 254,شارع رقم 254,Al Narjis Dist.,حي النرجس,13324,8804,"4262 Street No. 254, Al Narjis Dist., Riyadh, 13324 - 8804",1,1,,Order #3,Completed 
250,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1256,,226128,1018,,Al Malqa Parcel Station - Riyadh - Trolley,محطة طرود الملقا - الرياض - ترولي,24.8114947,46.600575,https://maps.app.goo.gl/oipCjGmnRvzafjbGA,No,Trolley,,LM,RRMA6989,6989,Prince Mohammed Ibn Saad Ibn Abdulaziz Rd,طريق الامير محمد بن سعد بن عبد العزيز,Al Malqa Dist.,حي الملقا,13524,2456,"6989 Prince Mohammed Ibn Saad Ibn Abdulaziz Rd, Al Malqa Dist., Riyadh, 13524 - 2456",1,1,,Order #3,Completed 
251,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1257,,226129,1020,,Al Mughrazat Parcel Station - Riyadh - Trolley,محطة طرود المغرزات - الرياض - ترولي,24.758864,46.734984,https://maps.app.goo.gl/BFhbjKeNNRSrLpQb6,No,Trolley,,LM,RHRA4270,4270,King Abdullah,طريق الملك عبد الله,Al Mughrazat Dist.,حي المغرزات,12482,6787,"4270 King Abdullah, Al Mughrazat Dist., Riyadh, 12482 - 6787",1,1,,Order #3,Completed 
252,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1258,,226130,1022,,Al Mahdiyah Parcel Station - Riyadh - Trolley,محطة طرود المهدية - الرياض - ترولي,24.6676867,46.541051,https://maps.app.goo.gl/aR5MRkaxLbVdvSSb8,No,Trolley,,LM,RDMD2513,2513,Al Sail Al Kabir,السيل الكبير,Al Mahdiyah Dist.,حي المهدية,13752,8077,"2513 Al Sail Al Kabir, Al Mahdiyah Dist., Riyadh, 13752 - 8077",1,1,,Order #3,Completed 
253,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1259,,226131,1004,,Ishbiliyah Parcel Station - Riyadh - Trolley,محطة طرود اشبيلية - الرياض - ترولي,24.7796638,46.784041,https://maps.app.goo.gl/mhTc7HbTLudD6mwL6,No,Trolley,,LM,RFBA6376,6376,Al Khaznzh,الخزنه,Ishbiliyah Dist.,حي اشبيلية,13225,3809,"6376 Al Khaznzh, Ishbiliyah Dist., Riyadh, 13225 - 3809",1,1,,Order #3,Completed 
254,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1260,,226132,1013,,Al Aqeeq Parcel Station 2 - Riyadh - Trolley,محطة طرود العقيق 2 - الرياض - ترولي,24.7711296,46.622693,https://goo.gl/maps/9DA28qEe2sQcBC1o7,No,Trolley,,LM,RRAA3022,3022,Prince Mohammed Bin  Salman Bin  Abdulaziz Rd,طريق الامير محمد بن سلمان بن عبدالعزيز,Al Aqeeq Dist.,حي العقيق,13515,6142,"3022 Prince Mohammed Bin  Salman Bin  Abdulaziz Rd, Al Aqeeq Dist., Riyadh, 13515 - 6142",1,1,,Order #3,Completed 
255,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1261,,226133,1003,,Al Qadisiyah Parcel Station - Riyadh - Trolley,محطة طرود القادسية - الرياض - ترولي,24.8178411,46.824061,https://goo.gl/maps/GY9xsw8fmMoWL3Db8,No,Trolley,,LM,RFJB3244,3244,Al Imam Abdullah Bin  Saud Bin  Abdulaziz Rd,طريق الامام عبدالله بن سعود بن عبدالعزيز,Al Qadisiyah Dist.,حي القادسية,13261,6433,"3244 Al Imam Abdullah Bin  Saud Bin  Abdulaziz Rd, Al Qadisiyah Dist., Riyadh, 13261 - 6433",1,1,,Order #3,Completed 
256,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1262,,226134,1031,,King Salman Parcel Station - Riyadh - Trolley,محطة طرود الملك سلمان - الرياض - ترولي,24.7360852,46.707652,https://goo.gl/maps/e1aX2zaR3veRs8PJA,No,Trolley,,LM,RHHA7719,7719,Abi Bakr As Siddiq,ابي بكر الصديق,King Salman Dist.,حي الملك سلمان,12443,2480,"7719 Abi Bakr As Siddiq, King Salman Dist., Riyadh, 12443 - 2480",1,1,,Order #3,Not Started
257,Northern,Tabuk,الشمالية,منطقة تبوك,Neom,نيوم,Main,PSNU1263,,226135,NC1,,NC1 Parcel Station - Neom - Post Office,محطة طرود مجمع نيوم السكني 1 - المكتب البريدي,28.109895,35.113812,https://maps.app.goo.gl/KcpvxT5oyEjbjZB89,No,Neom,,LM,,,Neom Community 1,مجمع نيوم السكني 1,,,49639,,Neom Community 1 - Post Office,1,1,,Order #3,Completed 
258,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1264,,226136,,,Al Rabie Parcel Station - Riyadh - Al Jazeerah Market,محطة طرود الربيع - الرياض - الجزيرة ماركت,24.799398,46.663302,https://maps.app.goo.gl/P1d8KrsGcfUjxYxw5,No,Al Jazeerah Market,,LM,RARA3190,3190,Al Qalam,القلم,Al Rabie Dist.,حي الربيع,13316,7408,"3190 Al Qalam, Al Rabie Dist., Riyadh, 13316 - 7408",1,1,,Order #3,Completed 
259,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1265,,226137,,,Al Yasmeen Parcel Station - Riyadh - Al Jazeerah Market,محطة طرود الياسمين - الرياض - الجزيرة ماركت,24.821939,46.630323,https://maps.app.goo.gl/qekFS9NGd4p2bSeL9,No,Al Jazeerah Market,,LM,RAYB7325,7325,Prince Abdullah Bin  Saud Bin  Abdullah Sunaitan Al Saud,الامير عبدالله بن سعود بن عبدالله صنيتان ال سعود,Al Yasmeen Dist.,حي الياسمين,13325,3632,"7325 Prince Abdullah Bin  Saud Bin  Abdullah Sunaitan Al Saud, Al Yasmeen Dist., Riyadh, 13325 - 3632",1,1,,Order #3,Completed 
260,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1266,,226138,,,Al Aqeeq Parcel Station - Riyadh - Al Jazeerah Market,محطة طرود العقيق - الرياض - الجزيرة ماركت,24.767234,46.622948,https://maps.app.goo.gl/nGxM8rQb7Vs5k2zJA,No,Al Jazeerah Market,,LM,RRAA7503,7503,Prince Mohammed Ibn Saad Ibn Abdulaziz Rd,طريق الامير محمد بن سعد بن عبد العزيز,Al Aqeeq Dist.,حي العقيق,13511,2170,"7503 Prince Mohammed Ibn Saad Ibn Abdulaziz Rd, Al Aqeeq Dist., Riyadh, 13511 - 2170",1,1,,Order #3,Completed 
261,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1267,,226139,,,Al Ghadeer Parcel Station - Riyadh - Al Jazeerah Market,محطة طرود الغدير - الرياض - الجزيرة ماركت,24.772864,46.65506,https://maps.app.goo.gl/aHz38yEJgkCdkTdx9,No,Al Jazeerah Market,,LM,RAGA3623,3623,Alsail Alkabeer St,شارع السيل الكبير,Al Ghadeer Dist.,حي الغدير,13311,7323,"3623 Alsail Alkabeer St, Al Ghadeer Dist., Riyadh, 13311 - 7323",1,1,,Order #3,Completed 
262,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1268,,226140,,,Al Mursalat Parcel Station - Riyadh - Al Jazeerah Market,محطة طرود المرسلات - الرياض - الجزيرة ماركت,24.756154,46.683811,https://maps.app.goo.gl/sydM4hTqFTBxQ6BN7,No,Al Jazeerah Market,,LM,RHMA2729,2729,Imam Saud Bin  Abdulaziz Bin  Mohammed Rd,طريق الامام سعود بن عبدالعزيز بن محمد,Al Mursalat Dist.,حي المرسلات,12464,8124,"2729 Imam Saud Bin  Abdulaziz Bin  Mohammed Rd, Al Mursalat Dist., Riyadh, 12464 - 8124",1,1,,Order #3,Completed 
263,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1269,,226141,,,Al Olaya Parcel Station - Riyadh - Al Jazeerah Market,محطة طرود العليا - الرياض - الجزيرة ماركت,24.706016,46.688497,https://maps.app.goo.gl/ENt6oAbynLXWy4TR6,No,Al Jazeerah Market,,LM,RHOA3333,3333,Mousa Bin Naseer,موسى بن نصير,Al Olaya Dist.,حي العليا,12241,7039,"3333 Mousa Bin Naseer, Al Olaya Dist., Riyadh, 12241 - 7039",1,1,,Order #3,Completed 
264,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1270,,226142,,,Al Nakheel Parcel Station - Riyadh - Al Jazeerah Market,محطة طرود النخيل - الرياض - الجزيرة ماركت,24.743024,46.644857,https://maps.app.goo.gl/sTaev8zf37vzbj1bA,No,Al Jazeerah Market,,LM,RGNC6880,6880,Wadi Rukba,وادي ركبة,Al Nakheel Dist.,حي النخيل,12381,4821,"6880 Wadi Rukba, Al Nakheel Dist., Riyadh, 12381 - 4821",1,1,,Order #3,Completed 
265,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1271,,226143,1103,,Al-Maather Parcel Station - Riyadh - Saco,محطة طرود المعذر - الرياض - ساكو,24.6816735,46.676762,https://goo.gl/maps/Mjvz1fFLnU3U6j3N8,No,Saco,,LM,,,,,Al-Maather North District,حي المعذر الشمالي,,,Address Incomplete,1,1,,Order #3,Not Started
266,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1272,,226144,1104,,Al Hamra Parcel Station - Riyadh - Saco,محطة طرود الحمراء - الرياض - ساكو,24.7716307,46.757019,https://goo.gl/maps/Gw691QEvVRh5Yq9z5,No,Saco,,LM,RFHB6441,6441,Khalid Bin  Al Walid ,خالد بن الوليد,Al Hamra Dist.,حي الحمراء,13217,2856,"6441 Khalid Bin  Al Walid , Al Hamra Dist., Riyadh, 13217 - 2856",1,1,,Order #3,Completed 
267,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1273,,226145,1105,,Al Ghadeer Parcel Station - Riyadh - Saco,محطة طرود الغدير - الرياض - ساكو,24.7696079,46.664183,https://goo.gl/maps/diMnX32vzhBtkjdr9,No,Saco,,LM,RAGA4574,4574,Northern Ring Rd,الطريق الدائري الشمالي,Al Ghadeer Dist.,حي الغدير,13311,6955,"4574 Northern Ring Rd, Al Ghadeer Dist., Riyadh, 13311 - 6955",1,1,,Order #3,Completed 
268,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1274,,226146,1106,,West Oraija Parcel Station - Riyadh - Saco,محطة طرود العريجاء الغربي - الرياض - ساكو,24.5779121,46.606056,https://goo.gl/maps/ukgPr3NR6BnZxNsz6,No,Saco,,LM,RIUG3152,3152,Al Madinah Al Munawarah Rd,طريق المدينة المنورة,West Oraija Dist.,حي العريجاء الغربي,12978,6121,"3152 Al Madinah Al Munawarah Rd, West Oraija Dist., Riyadh, 12978 - 6121",1,1,,Order #3,Completed 
269,Central,Riyadh,الوسطى,منطقة الرياض,Riyadh,الرياض,Main,PSRU1275,,226147,1107,,Al Farouq Parcel Station - Riyadh - Saco,محطة طرود الفاروق - الرياض - ساكو,24.6612627,46.784648,https://goo.gl/maps/LLuP42wfALo62JfS7,No,Saco,,LM,,,,,"Al , Farouq District",حي الفاروق,,,Address Incomplete,1,1,,Order #3,Completed 
